0.5,BTC,start,0.5,0
22.62292961763561,ETH,buy,0.0,22.62292961763561
22.62292961763561,ETH,sell,0.4927274070721036,0.0
22.67498421868861,ETH,buy,0.0,22.67498421868861
22.67498421868861,ETH,sell,0.4925006572299166,0.0
22.64370837838697,ETH,buy,0.0,22.64370837838697
22.64370837838697,ETH,sell,0.49227422014613276,0.0
22.68544793300151,ETH,buy,0.0,22.68544793300151
22.68544793300151,ETH,sell,0.49204736566680274,0.0
22.74837566651885,ETH,buy,0.0,22.74837566651885
22.74837566651885,ETH,sell,0.49181988191013754,0.0
22.75890244840988,ETH,buy,0.0,22.75890244840988
22.75890244840988,ETH,sell,0.4925026489835898,0.0
22.790497407847745,ETH,buy,0.0,22.790497407847745
22.790497407847745,ETH,sell,0.4931863639058252,0.0
22.696105103811558,ETH,buy,0.0,22.696105103811558
22.696105103811558,ETH,sell,0.49432116916101576,0.0
22.895839238583406,ETH,buy,0.0,22.895839238583406
22.895839238583406,ETH,sell,0.49340533559147237,0.0
23.034796246100488,ETH,buy,0.0,23.034796246100488
23.034796246100488,ETH,sell,0.4963998591034655,0.0
23.034796246100488,ETH,buy,0.0,23.034796246100488
23.034796246100488,ETH,sell,0.49547846725362144,0.0
22.938817928408398,ETH,buy,0.0,22.938817928408398
22.938817928408398,ETH,sell,0.49593724361218955,0.0
22.88589033743376,ETH,buy,0.0,22.88589033743376
22.88589033743376,ETH,sell,0.4952506669020666,0.0
22.86475839806402,ETH,buy,0.0,22.86475839806402
22.86475839806402,ETH,sell,0.49387878139818286,0.0
22.86475839806402,ETH,buy,0.0,22.86475839806402
22.86475839806402,ETH,sell,0.49227824831031836,0.0
22.822357362555326,ETH,buy,0.0,22.822357362555326
22.822357362555326,ETH,sell,0.49273469545756954,0.0
22.78015235587469,ETH,buy,0.0,22.78015235587469
22.78015235587469,ETH,sell,0.49273469545756954,0.0
22.717136720035477,ETH,buy,0.0,22.717136720035477
22.717136720035477,ETH,sell,0.49296186682476983,0.0
22.727610273156746,ETH,buy,0.0,22.727610273156746
22.727610273156746,ETH,sell,0.49296186682476983,0.0
22.65449755628538,ETH,buy,0.0,22.65449755628538
22.65449755628538,ETH,sell,0.4870716974601357,0.0
22.675591129429034,ETH,buy,0.0,22.675591129429034
22.675591129429034,ETH,sell,0.48684494154884134,0.0
22.7073200349273,ETH,buy,0.0,22.7073200349273
22.7073200349273,ETH,sell,0.4866178683484921,0.0
22.717921024672833,ETH,buy,0.0,22.717921024672833
22.717921024672833,ETH,sell,0.48684504755873886,0.0
22.824427921178568,ETH,buy,0.0,22.824427921178568
22.824427921178568,ETH,sell,0.48889924607164487,0.0
22.867130312050744,ETH,buy,0.0,22.867130312050744
22.867130312050744,ETH,sell,0.4886705747685244,0.0
22.996262342048205,ETH,buy,0.0,22.996262342048205
22.996262342048205,ETH,sell,0.49028031313246767,0.0
22.996262342048205,ETH,buy,0.0,22.996262342048205
22.996262342048205,ETH,sell,0.4909702010027292,0.0
22.96399443417817,ETH,buy,0.0,22.96399443417817
22.96399443417817,ETH,sell,0.48775524178194435,0.0
22.834983229491776,ETH,buy,0.0,22.834983229491776
22.834983229491776,ETH,sell,0.4863851427881748,0.0
22.95352254781382,ETH,buy,0.0,22.95352254781382
22.95352254781382,ETH,sell,0.48500793143530596,0.0
22.877732614872922,ETH,buy,0.0,22.877732614872922
22.877732614872922,ETH,sell,0.4859230407399009,0.0
22.899295039580625,ETH,buy,0.0,22.899295039580625
22.899295039580625,ETH,sell,0.4852360618887135,0.0
22.86692091841251,ETH,buy,0.0,22.86692091841251
22.86692091841251,ETH,sell,0.49003811528158014,0.0
22.888281890779083,ETH,buy,0.0,22.888281890779083
22.888281890779083,ETH,sell,0.4911825293761191,0.0
22.920323349328935,ETH,buy,0.0,22.920323349328935
22.920323349328935,ETH,sell,0.4920993423100922,0.0
22.931003835512218,ETH,buy,0.0,22.931003835512218
22.931003835512218,ETH,sell,0.49049417204160634,0.0
22.866861167440856,ETH,buy,0.0,22.866861167440856
22.866861167440856,ETH,sell,0.4904941720416064,0.0
22.80307633852192,ETH,buy,0.0,22.80307633852192
22.80307633852192,ETH,sell,0.4907222028049916,0.0
22.79248503506696,ETH,buy,0.0,22.79248503506696
22.79248503506696,ETH,sell,0.4904942779546409,0.0
22.771322096315732,ETH,buy,0.0,22.771322096315732
22.771322096315732,ETH,sell,0.49186055728041983,0.0
22.813569447143777,ETH,buy,0.0,22.813569447143777
22.813569447143777,ETH,sell,0.4916324215859484,0.0
22.8559935651301,ETH,buy,0.0,22.8559935651301
22.8559935651301,ETH,sell,0.4918609815215997,0.0
22.994903296942482,ETH,buy,0.0,22.994903296942482
22.994903296942482,ETH,sell,0.49278077765347744,0.0
22.920036169929187,ETH,buy,0.0,22.920036169929187
22.920036169929187,ETH,sell,0.48865517114289025,0.0
22.86640950598457,ETH,buy,0.0,22.86640950598457
22.86640950598457,ETH,sell,0.4907131479984289,0.0
22.919810742570245,ETH,buy,0.0,22.919810742570245
22.919810742570245,ETH,sell,0.4914007423207061,0.0
22.941211126083385,ETH,buy,0.0,22.941211126083385
22.941211126083385,ETH,sell,0.49117133020944526,0.0
22.973401787158338,ETH,buy,0.0,22.973401787158338
22.973401787158338,ETH,sell,0.49048212815583053,0.0
23.016524080517623,ETH,buy,0.0,23.016524080517623
23.016524080517623,ETH,sell,0.49048212815583053,0.0
22.962646449243003,ETH,buy,0.0,22.962646449243003
22.962646449243003,ETH,sell,0.4886451164398911,0.0
22.973442239769213,ETH,buy,0.0,22.973442239769213
22.973442239769213,ETH,sell,0.48910458528468653,0.0
22.995043972011594,ETH,buy,0.0,22.995043972011594
22.995043972011594,ETH,sell,0.4870350313272056,0.0
22.94088701494138,ETH,buy,0.0,22.94088701494138
22.94088701494138,ETH,sell,0.487264440197355,0.0
22.995018414221565,ETH,buy,0.0,22.995018414221565
22.995018414221565,ETH,sell,0.48749439038149717,0.0
23.005870239806377,ETH,buy,0.0,23.005870239806377
23.005870239806377,ETH,sell,0.48542386205991456,0.0
22.854230793781287,ETH,buy,0.0,22.854230793781287
22.854230793781287,ETH,sell,0.48930908129485734,0.0
22.89700895156094,ETH,buy,0.0,22.89700895156094
22.89700895156094,ETH,sell,0.4918277522795291,0.0
22.865074489982756,ETH,buy,0.0,22.865074489982756
22.865074489982756,ETH,sell,0.4925137045142286,0.0
22.907614163452497,ETH,buy,0.0,22.907614163452497
22.907614163452497,ETH,sell,0.49136832380605605,0.0
22.89693959953663,ETH,buy,0.0,22.89693959953663
22.89693959953663,ETH,sell,0.4920552319940422,0.0
22.74873934322895,ETH,buy,0.0,22.74873934322895
22.74873934322895,ETH,sell,0.49160025720717765,0.0
22.706709339823448,ETH,buy,0.0,22.706709339823448
22.706709339823448,ETH,sell,0.49341679395436355,0.0
22.613051968577615,ETH,buy,0.0,22.613051968577615
22.613051968577615,ETH,sell,0.4952258381118498,0.0
22.737641786586305,ETH,buy,0.0,22.737641786586305
22.737641786586305,ETH,sell,0.49613534378331314,0.0
23.011843403678718,ETH,buy,0.0,23.011843403678718
23.011843403678718,ETH,sell,0.4942943963110189,0.0
23.00113524015909,ETH,buy,0.0,23.00113524015909
23.00113524015909,ETH,sell,0.49452440766342043,0.0
23.00113524015909,ETH,buy,0.0,23.00113524015909
23.00113524015909,ETH,sell,0.49521444172062523,0.0
22.95848130369148,ETH,buy,0.0,22.95848130369148
22.95848130369148,ETH,sell,0.4949848569075883,0.0
22.94783759423219,ETH,buy,0.0,22.94783759423219
22.94783759423219,ETH,sell,0.4942964217797614,0.0
22.937188945696587,ETH,buy,0.0,22.937188945696587
22.937188945696587,ETH,sell,0.4936083061113905,0.0
23.001319017306173,ETH,buy,0.0,23.001319017306173
23.001319017306173,ETH,sell,0.49636846439346727,0.0
23.314629609838764,ETH,buy,0.0,23.314629609838764
23.314629609838764,ETH,sell,0.4986999273544512,0.0
23.303734923105196,ETH,buy,0.0,23.303734923105196
23.303734923105196,ETH,sell,0.4973017032590649,0.0
23.347497805589903,ETH,buy,0.0,23.347497805589903
23.347497805589903,ETH,sell,0.49286567867600284,0.0
23.402928712060916,ETH,buy,0.0,23.402928712060916
23.402928712060916,ETH,sell,0.49497194226008834,0.0
23.425080088030683,ETH,buy,0.0,23.425080088030683
23.425080088030683,ETH,sell,0.49286368505216555,0.0
23.325304545772152,ETH,buy,0.0,23.325304545772152
23.325304545772152,ETH,sell,0.4907644076430461,0.0
23.270005103985113,ETH,buy,0.0,23.270005103985113
23.270005103985113,ETH,sell,0.48843740713264755,0.0
23.29219871877194,ETH,buy,0.0,23.29219871877194
23.29219871877194,ETH,sell,0.4907666270045247,0.0
23.193129820629714,ETH,buy,0.0,23.193129820629714
23.193129820629714,ETH,sell,0.4875195888296366,0.0
23.461000424910328,ETH,buy,0.0,23.461000424910328
23.461000424910328,ETH,sell,0.4879888088381348,0.0
23.34874683436052,ETH,buy,0.0,23.34874683436052
23.34874683436052,ETH,sell,0.49009019605322734,0.0
23.29326026868951,ETH,buy,0.0,23.29326026868951
23.29326026868951,ETH,sell,0.4905560612586011,0.0
23.29326026868951,ETH,buy,0.0,23.29326026868951
23.29326026868951,ETH,sell,0.48962433084785356,0.0
23.204944589945665,ETH,buy,0.0,23.204944589945665
23.204944589945665,ETH,sell,0.489856380293753,0.0
23.260037050985424,ETH,buy,0.0,23.260037050985424
23.260037050985424,ETH,sell,0.489856380293753,0.0
23.293218273597386,ETH,buy,0.0,23.293218273597386
23.293218273597386,ETH,sell,0.4933503630347927,0.0
23.315234547958067,ETH,buy,0.0,23.315234547958067
23.315234547958067,ETH,sell,0.4933503630347926,0.0
23.238359068996353,ETH,buy,0.0,23.238359068996353
23.238359068996353,ETH,sell,0.49427989739755235,0.0
23.194739436769233,ETH,buy,0.0,23.194739436769233
23.194739436769233,ETH,sell,0.49404795000318463,0.0
23.140419203896236,ETH,buy,0.0,23.140419203896236
23.140419203896236,ETH,sell,0.4938165458111457,0.0
23.216574791309156,ETH,buy,0.0,23.216574791309156
23.216574791309156,ETH,sell,0.48870889935705775,0.0
23.139625916527354,ETH,buy,0.0,23.139625916527354
23.139625916527354,ETH,sell,0.4928740320220326,0.0
23.314760265942887,ETH,buy,0.0,23.314760265942887
23.314760265942887,ETH,sell,0.494739212843308,0.0
23.249023159929887,ETH,buy,0.0,23.249023159929887
23.249023159929887,ETH,sell,0.49404174214851015,0.0
23.28189171293639,ETH,buy,0.0,23.28189171293639
23.28189171293639,ETH,sell,0.4949730178170276,0.0
23.292847897271887,ETH,buy,0.0,23.292847897271887
23.292847897271887,ETH,sell,0.49800108804367293,0.0
23.303747685712352,ETH,buy,0.0,23.303747685712352
23.303747685712352,ETH,sell,0.4984671629973872,0.0
23.29285808399006,ETH,buy,0.0,23.29285808399006
23.29285808399006,ETH,sell,0.4961378771889882,0.0
23.260097383449985,ETH,buy,0.0,23.260097383449985
23.260097383449985,ETH,sell,0.4938118674506432,0.0
23.436728402973102,ETH,buy,0.0,23.436728402973102
23.436728402973102,ETH,sell,0.4996710495513865,0.0
23.55827673509602,ETH,buy,0.0,23.55827673509602
23.55827673509602,ETH,sell,0.49331031483291066,0.0
23.637293475462897,ETH,buy,0.0,23.637293475462897
23.637293475462897,ETH,sell,0.4928375689634014,0.0
23.625962078782425,ETH,buy,0.0,23.625962078782425
23.625962078782425,ETH,sell,0.4850410014774032,0.0
23.47729920026153,ETH,buy,0.0,23.47729920026153
23.47729920026153,ETH,sell,0.48457145549339803,0.0
23.39794570224037,ETH,buy,0.0,23.39794570224037
23.39794570224037,ETH,sell,0.4836355376653084,0.0
23.51169361523133,ETH,buy,0.0,23.51169361523133
23.51169361523133,ETH,sell,0.48575159009067925,0.0
23.55730310818037,ETH,buy,0.0,23.55730310818037
23.55730310818037,ETH,sell,0.48787174737041544,0.0
23.671603462902254,ETH,buy,0.0,23.671603462902254
23.671603462902254,ETH,sell,0.48787174737041544,0.0
23.706110173489574,ETH,buy,0.0,23.706110173489574
23.706110173489574,ETH,sell,0.4876346862686805,0.0
23.671586712071868,ETH,buy,0.0,23.671586712071868
23.671586712071868,ETH,sell,0.49023856080700834,0.0
23.797988388689724,ETH,buy,0.0,23.797988388689724
23.797988388689724,ETH,sell,0.4892866412714607,0.0
23.821160724024377,ETH,buy,0.0,23.821160724024377
23.821160724024377,ETH,sell,0.48857200644973997,0.0
24.12701266418469,ETH,buy,0.0,24.12701266418469
24.12701266418469,ETH,sell,0.49026089733623285,0.0
24.246335179833476,ETH,buy,0.0,24.246335179833476
24.246335179833476,ETH,sell,0.4875938004664512,0.0
24.210218493865497,ETH,buy,0.0,24.210218493865497
24.210218493865497,ETH,sell,0.48807800483632846,0.0
24.186224223802203,ETH,buy,0.0,24.186224223802203
24.186224223802203,ETH,sell,0.4885617293208045,0.0
24.306553697552463,ETH,buy,0.0,24.306553697552463
24.306553697552463,ETH,sell,0.4890478603947555,0.0
24.28241610698885,ETH,buy,0.0,24.28241610698885
24.28241610698885,ETH,sell,0.49001915703903504,0.0
24.198476890816544,ETH,buy,0.0,24.198476890816544
24.198476890816544,ETH,sell,0.48905121796340234,0.0
24.234450840604676,ETH,buy,0.0,24.234450840604676
24.234450840604676,ETH,sell,0.48880887345499635,0.0
24.234450840604676,ETH,buy,0.0,24.234450840604676
24.234450840604676,ETH,sell,0.4880818399297782,0.0
24.306864538335567,ETH,buy,0.0,24.306864538335567
24.306864538335567,ETH,sell,0.4888110458659282,0.0
24.19856662702615,ETH,buy,0.0,24.19856662702615
24.19856662702615,ETH,sell,0.48760111753457697,0.0
24.24669903205256,ETH,buy,0.0,24.24669903205256
24.24669903205256,ETH,sell,0.48323671170880755,0.0
24.149760705087832,ETH,buy,0.0,24.149760705087832
24.149760705087832,ETH,sell,0.48758366863572333,0.0
24.330522387012138,ETH,buy,0.0,24.330522387012138
24.330522387012138,ETH,sell,0.4902600260982946,0.0
24.19842182123863,ETH,buy,0.0,24.19842182123863
24.19842182123863,ETH,sell,0.4817905784608611,0.0
24.162014967946895,ETH,buy,0.0,24.162014967946895
24.162014967946895,ETH,sell,0.48251543890989945,0.0
24.2105087260361,ETH,buy,0.0,24.2105087260361
24.2105087260361,ETH,sell,0.48396806943346166,0.0
24.16216023132609,ETH,buy,0.0,24.16216023132609
24.16216023132609,ETH,sell,0.4844513126380881,0.0
24.39331886395207,ETH,buy,0.0,24.39331886395207
24.39331886395207,ETH,sell,0.4805483816198558,0.0
24.270120283831098,ETH,buy,0.0,24.270120283831098
24.270120283831098,ETH,sell,0.48248999124256226,0.0
24.331315745968848,ETH,buy,0.0,24.331315745968848
24.331315745968848,ETH,sell,0.4829766175574816,0.0
24.257991841159296,ETH,buy,0.0,24.257991841159296
24.257991841159296,ETH,sell,0.4829766175574816,0.0
24.831702702184145,ETH,buy,0.0,24.831702702184145
24.831702702184145,ETH,sell,0.4849631537736564,0.0
24.933838240290818,ETH,buy,0.0,24.933838240290818
24.933838240290818,ETH,sell,0.4837164618616419,0.0
25.128127888916463,ETH,buy,0.0,25.128127888916463
25.128127888916463,ETH,sell,0.49628052580610016,0.0
25.86141353861908,ETH,buy,0.0,25.86141353861908
25.86141353861908,ETH,sell,0.516452428366223,0.0
25.86141353861908,ETH,buy,0.0,25.86141353861908
25.86141353861908,ETH,sell,0.5224005534801054,0.0
26.080906314533465,ETH,buy,0.0,26.080906314533465
26.080906314533465,ETH,sell,0.5276167347430121,0.0
26.04228700607167,ETH,buy,0.0,26.04228700607167
26.04228700607167,ETH,sell,0.5286584262232549,0.0
26.171209218973015,ETH,buy,0.0,26.171209218973015
26.171209218973015,ETH,sell,0.5302286987763933,0.0
26.261946447567773,ETH,buy,0.0,26.261946447567773
26.261946447567773,ETH,sell,0.5360063269948583,0.0
26.210578337156885,ETH,buy,0.0,26.210578337156885
26.210578337156885,ETH,sell,0.5399379137454319,0.0
26.083957185769655,ETH,buy,0.0,26.083957185769655
26.083957185769655,ETH,sell,0.5404595928891472,0.0
26.1091590767704,ETH,buy,0.0,26.1091590767704
26.1091590767704,ETH,sell,0.5401985012983795,0.0
26.04621510599708,ETH,buy,0.0,26.04621510599708
26.04621510599708,ETH,sell,0.5409798877515594,0.0
26.083890441251654,ETH,buy,0.0,26.083890441251654
26.083890441251654,ETH,sell,0.5415015655603843,0.0
25.785788836208773,ETH,buy,0.0,25.785788836208773
25.785788836208773,ETH,sell,0.5417594234487464,0.0
25.712359916884026,ETH,buy,0.0,25.712359916884026
25.712359916884026,ETH,sell,0.5443306594404348,0.0
25.663868903367977,ETH,buy,0.0,25.663868903367977
25.663868903367977,ETH,sell,0.5451005755075359,0.0
25.797471628373682,ETH,buy,0.0,25.797471628373682
25.797471628373682,ETH,sell,0.5451005755075359,0.0
25.821912624705632,ETH,buy,0.0,25.821912624705632
25.821912624705632,ETH,sell,0.545875232886277,0.0
25.895409529709536,ETH,buy,0.0,25.895409529709536
25.895409529709536,ETH,sell,0.5471700033627624,0.0
25.98148164115681,ETH,buy,0.0,25.98148164115681
25.98148164115681,ETH,sell,0.5482092626284087,0.0
26.030829184634793,ETH,buy,0.0,26.030829184634793
26.030829184634793,ETH,sell,0.5450855631262526,0.0
26.030829184634793,ETH,buy,0.0,26.030829184634793
26.030829184634793,ETH,sell,0.5432634050833282,0.0
25.99346435805398,ETH,buy,0.0,25.99346435805398
25.99346435805398,ETH,sell,0.5430034704397476,0.0
25.919020068723036,ETH,buy,0.0,25.919020068723036
25.919020068723036,ETH,sell,0.5458545626473071,0.0
26.104952780837262,ETH,buy,0.0,26.104952780837262
26.104952780837262,ETH,sell,0.5450714140638822,0.0
26.20535644537895,ETH,buy,0.0,26.20535644537895
26.20535644537895,ETH,sell,0.5416647177259828,0.0
26.06663704167386,ETH,buy,0.0,26.06663704167386
26.06663704167386,ETH,sell,0.5414040513555661,0.0
26.041560911763643,ETH,buy,0.0,26.041560911763643
26.041560911763643,ETH,sell,0.5486956884108599,0.0
25.96761421726739,ETH,buy,0.0,25.96761421726739
25.96761421726739,ETH,sell,0.5479166599843419,0.0
26.004587564515518,ETH,buy,0.0,26.004587564515518
26.004587564515518,ETH,sell,0.5466164306061162,0.0
26.004587564515518,ETH,buy,0.0,26.004587564515518
26.004587564515518,ETH,sell,0.5507771646164387,0.0
26.090817840665025,ETH,buy,0.0,26.090817840665025
26.090817840665025,ETH,sell,0.5531253382220985,0.0
26.090817840665025,ETH,buy,0.0,26.090817840665025
26.090817840665025,ETH,sell,0.5526035218652853,0.0
26.127826092921293,ETH,buy,0.0,26.127826092921293
26.127826092921293,ETH,sell,0.5526035218652853,0.0
25.907338109014777,ETH,buy,0.0,25.907338109014777
25.907338109014777,ETH,sell,0.5523444484841951,0.0
25.75032393865711,ETH,buy,0.0,25.75032393865711
25.75032393865711,ETH,sell,0.5551769841174473,0.0
25.70263815358552,ETH,buy,0.0,25.70263815358552
25.70263815358552,ETH,sell,0.5549199577359114,0.0
25.63140682382963,ETH,buy,0.0,25.63140682382963
25.63140682382963,ETH,sell,0.556201528077103,0.0
25.71435636047633,ETH,buy,0.0,25.71435636047633
25.71435636047633,ETH,sell,0.5559443845134983,0.0
25.750087286405662,ETH,buy,0.0,25.750087286405662
25.750087286405662,ETH,sell,0.5587768941150029,0.0
25.821483092190523,ETH,buy,0.0,25.821483092190523
25.821483092190523,ETH,sell,0.5577440347913153,0.0
25.80953423374897,ETH,buy,0.0,25.80953423374897
25.80953423374897,ETH,sell,0.5551630813679402,0.0
25.797540955759306,ETH,buy,0.0,25.797540955759306
25.797540955759306,ETH,sell,0.5551630813679402,0.0
25.737741370789998,ETH,buy,0.0,25.737741370789998
25.737741370789998,ETH,sell,0.5543909491268165,0.0
25.6306495204261,ETH,buy,0.0,25.6306495204261
25.6306495204261,ETH,sell,0.5551598686124293,0.0
25.77343865424463,ETH,buy,0.0,25.77343865424463
25.77343865424463,ETH,sell,0.5554176029989717,0.0
25.74954116824162,ETH,buy,0.0,25.74954116824162
25.74954116824162,ETH,sell,0.5572200708807487,0.0
25.905163685762375,ETH,buy,0.0,25.905163685762375
25.905163685762375,ETH,sell,0.555665761059603,0.0
26.210649106585045,ETH,buy,0.0,26.210649106585045
26.210649106585045,ETH,sell,0.5585489324613273,0.0
26.18607278299706,ETH,buy,0.0,26.18607278299706
26.18607278299706,ETH,sell,0.5577633502778373,0.0
26.18607278299706,ETH,buy,0.0,26.18607278299706
26.18607278299706,ETH,sell,0.5590726539169872,0.0
26.259871015358723,ETH,buy,0.0,26.259871015358723
26.259871015358723,ETH,sell,0.5598604500474479,0.0
26.346374119879897,ETH,buy,0.0,26.346374119879897
26.346374119879897,ETH,sell,0.5646027973890262,0.0
26.285046433381105,ETH,buy,0.0,26.285046433381105
26.285046433381105,ETH,sell,0.5646027973890262,0.0
26.407988652433406,ETH,buy,0.0,26.407988652433406
26.407988652433406,ETH,sell,0.5640746376159775,0.0
26.42035773376944,ETH,buy,0.0,26.42035773376944
26.42035773376944,ETH,sell,0.5648672483479906,0.0
26.408006000373568,ETH,buy,0.0,26.408006000373568
26.408006000373568,ETH,sell,0.5648672483479906,0.0
26.395665810653767,ETH,buy,0.0,26.395665810653767
26.395665810653767,ETH,sell,0.5659230749804168,0.0
26.50693559627245,ETH,buy,0.0,26.50693559627245
26.50693559627245,ETH,sell,0.5632723814207896,0.0
26.40751905395169,ETH,buy,0.0,26.40751905395169
26.40751905395169,ETH,sell,0.5677616596599613,0.0
26.370722696700476,ETH,buy,0.0,26.370722696700476
26.370722696700476,ETH,sell,0.5659157090711922,0.0
26.407639247372476,ETH,buy,0.0,26.407639247372476
26.407639247372476,ETH,sell,0.5801758342647733,0.0
26.407639247372476,ETH,buy,0.0,26.407639247372476
26.407639247372476,ETH,sell,0.5785913759099309,0.0
26.383555673047464,ETH,buy,0.0,26.383555673047464
26.383555673047464,ETH,sell,0.5640804202897548,0.0
26.68308516034791,ETH,buy,0.0,26.68308516034791
26.68308516034791,ETH,sell,0.5664818979541862,0.0
26.87295531091965,ETH,buy,0.0,26.87295531091965
26.87295531091965,ETH,sell,0.5629884137637666,0.0
26.74529281538084,ETH,buy,0.0,26.74529281538084
26.74529281538084,ETH,sell,0.564058225476382,0.0
26.847131150708325,ETH,buy,0.0,26.847131150708325
26.847131150708325,ETH,sell,0.5594942131807615,0.0
26.860019835850288,ETH,buy,0.0,26.860019835850288
26.860019835850288,ETH,sell,0.5600314135774785,0.0
26.911648898485275,ETH,buy,0.0,26.911648898485275
26.911648898485275,ETH,sell,0.5616461125113876,0.0
27.464357580018955,ETH,buy,0.0,27.464357580018955
27.464357580018955,ETH,sell,0.5588996767533857,0.0
27.29002327897391,ETH,buy,0.0,27.29002327897391
27.29002327897391,ETH,sell,0.5646305816419702,0.0
27.171827797977393,ETH,buy,0.0,27.171827797977393
27.171827797977393,ETH,sell,0.5646305816419702,0.0
27.276839692848803,ETH,buy,0.0,27.276839692848803
27.276839692848803,ETH,sell,0.5665399604204696,0.0
27.22440943875395,ETH,buy,0.0,27.22440943875395
27.22440943875395,ETH,sell,0.5706236218362828,0.0
27.18549889644034,ETH,buy,0.0,27.18549889644034
27.18549889644034,ETH,sell,0.5719828967811047,0.0
27.26324579509555,ETH,buy,0.0,27.26324579509555
27.26324579509555,ETH,sell,0.5736186915288104,0.0
27.498499114516317,ETH,buy,0.0,27.498499114516317
27.498499114516317,ETH,sell,0.5741686615111008,0.0
27.354390734211567,ETH,buy,0.0,27.354390734211567
27.354390734211567,ETH,sell,0.5722538541597059,0.0
27.250183531414564,ETH,buy,0.0,27.250183531414564
27.250183531414564,ETH,sell,0.5768863853600462,0.0
27.510080370054663,ETH,buy,0.0,27.510080370054663
27.510080370054663,ETH,sell,0.5719345708934365,0.0
27.457252563295075,ETH,buy,0.0,27.457252563295075
27.457252563295075,ETH,sell,0.5680905555345751,0.0
27.35149521110135,ETH,buy,0.0,27.35149521110135
27.35149521110135,ETH,sell,0.5669964957261311,0.0
27.272558716985625,ETH,buy,0.0,27.272558716985625
27.272558716985625,ETH,sell,0.5563601978265068,0.0
26.838407999349094,ETH,buy,0.0,26.838407999349094
26.838407999349094,ETH,sell,0.5571653500664873,0.0
26.81257700031219,ETH,buy,0.0,26.81257700031219
26.81257700031219,ETH,sell,0.5501940800464061,0.0
26.996765458606774,ETH,buy,0.0,26.996765458606774
26.996765458606774,ETH,sell,0.554243594865197,0.0
27.115635756614335,ETH,buy,0.0,27.115635756614335
27.115635756614335,ETH,sell,0.5371607443385299,0.0
27.17049794327415,ETH,buy,0.0,27.17049794327415
27.17049794327415,ETH,sell,0.5371607443385299,0.0
27.392184820934723,ETH,buy,0.0,27.392184820934723
27.392184820934723,ETH,sell,0.5344215258564364,0.0
27.40623209520187,ETH,buy,0.0,27.40623209520187
27.40623209520187,ETH,sell,0.5335993388935804,0.0
27.392163187555457,ETH,buy,0.0,27.392163187555457
27.392163187555457,ETH,sell,0.5330514956298291,0.0
